ID,Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,Logical,Quant,Domain,agreeableness,openess_to_experience,Salary
781902,m,71.76,2008,61.5,11013,2,70.09,11013,0,2013,365,355,0.414337426,0.8784,1.0554,130000
861979,m,72,2009,55,9737,2,61,9737,0,2013,555,385,0.328746379,-0.1206,-0.0943,240000
325403,f,76.93,2008,79.5,7172,2,63.25,7172,0,2012,475,515,0.765673581,0.9688,0.5419,100000
240137,m,80.4,2006,80,64,2,66.74,64,0,2011,615,625,0.824666401,-0.4353,0.3444,650000
1019771,m,78.4,2010,50.2,3791,2,64.8,3791,0,2014,435,475,0.557389506,0.0459,-0.4776,240000
955531,f,75,2010,71.6,17244,2,75.04,17244,0,2014,535,555,0.649389715,-0.6201,-1.4356,300000
1203490,m,59,2010,55,12600,2,66,12600,0,2015,410,370,0.328746379,-0.1206,0.4805,95000
344262,m,79,2007,72,48,1,78.96,48,1,2012,475,615,0.229481755,1.9048,0.8183,240000
619705,m,97.76,2009,96.33,275,2,96.9,275,1,2013,655,720,0.985461394,0.7119,0.2889,800000
885459,m,93.07,2010,90,17146,2,66,17146,0,2014,450,455,0.598280691,-1.4526,-1.4356,145000
327983,f,87,2008,75,4287,2,65,4287,0,2012,565,575,0.765673581,-0.4353,-0.9194,420000
123182,f,78,2007,66.67,15644,2,64.67,15644,1,2013,464,375,0.23780284,-0.1206,0.8637,160000
230511,m,75.1,2003,63.9,64,2,60.65,64,0,2011,455,525,0.3423149,0.0328,0.7657,240000
1281171,f,80,2010,78,50,2,80.35,50,0,2014,505,565,0.622642916,0.7119,-0.2859,300000
104314,f,77.7,2006,85.3,449,2,83.9,449,1,2010,435,554,0.700826162,-1.2153,-1.0774,530000
722916,m,82,2008,76.5,1331,2,61,1331,1,2012,525,680,0.376059587,-0.2871,-1.244,405000
1098819,f,81,2008,76,11162,2,81,11162,0,2012,570,355,0.911395278,0.7119,0.4805,90000
653103,m,74,2008,65.4,13473,2,68,13473,0,2013,580,665,0.765673581,0.5454,-0.2859,200000
807970,m,84,2009,93.4,7269,2,81,7269,1,2013,610,590,0.88162007,0.8784,0.6721,350000
1094324,m,77.2,2010,86.1,7282,2,71,7282,0,2014,485,450,0.622642916,1.2114,0.2889,340000
542424,m,78.66,2008,70.6,350,2,74.96,350,0,2013,485,530,-1,0.1498,0.1864,215000
1031075,m,82.8,2010,92.4,4071,2,74.5,4071,0,2014,510,605,0.338786347,0.7119,1.0554,280000
112780,f,75.4,2007,75.6,987,2,80.7,987,0,2011,515,535,0.635978756,1.1248,1.4502,240000
1089264,m,68.2,2009,61.2,15866,2,67.6,15866,0,2013,555,585,0.622642916,0.2124,-0.2859,325000
1000456,m,65.8,2003,67.6,3685,2,66.35,3685,0,2013,485,535,0.622642916,-0.4536,0.4805,320000
691865,m,80.4,2009,80.6,519,2,65.12,519,1,2013,450,525,-1,0.2124,-0.8608,240000
995969,m,82,2009,94.6,1161,2,81.56,1161,0,2013,605,740,-1,0.3789,0.2889,180000
1122901,m,66.67,2006,76,70,2,73.46,70,0,2012,580,570,-1,-0.4536,-2.0105,245000
1037159,m,73.8,2008,60.8,5056,2,85.3,5056,0,2013,580,665,0.744758354,0.7119,0.0973,335000
272353,m,65,2006,76.6,13808,2,72,13808,0,2011,535,605,0.968237496,0.1888,-0.2875,400000
270814,m,75.4,2007,74.7,4554,2,63.1,4554,0,2011,665,635,0.670743151,0.3448,-1.0774,240000
1006997,f,64.2,2010,64.1,3449,2,71,3449,0,2014,505,595,0.978799293,0.0459,0.0973,300000
676764,m,71.4,2007,68.8,547,2,79.1,547,0,2013,425,590,0.916869961,-2.1186,-1.8189,170000
568835,m,77.2,2008,79.8,13594,1,74,13594,0,2012,450,500,0.450876584,-0.1206,-0.2859,180000
78723,m,81.2,2005,68.4,1920,2,67.98,1920,0,2010,525,525,0.864685413,1.1248,0.8183,425000
660772,m,83,2008,83,568,2,75.4,568,0,2012,570,825,0.968237496,0.2124,-0.2859,480000
1142387,m,73.4,2010,65.8,1213,2,68,1213,0,2014,505,630,0.356536488,0.0459,-1.0524,180000
440759,m,89.3,2007,76.4,35,1,76.91,35,1,2012,465,605,0.538386893,-0.4353,0.1864,140000
1218863,f,64.8,2010,75.2,14016,2,67.2,14016,0,2014,455,320,0.112139438,0.5454,0.4805,150000
358189,m,74.8,2007,75.4,167,2,64.19,167,0,2012,435,525,0.694479328,-0.2793,-0.2875,345000
1193152,m,68.6,2010,64.8,1155,2,60.3,1155,0,2014,555,560,-1,-0.1206,-0.8608,300000
202935,m,90,2008,79.1,3174,2,75.45,3174,0,2011,325,505,0.654107475,0.8128,-1.5513,440000
656288,f,90.27,2009,95.41,2959,2,85,2959,0,2013,580,445,0.694479328,-0.1206,1.0554,180000
640015,m,73.5,2008,67,12560,2,66.6,12560,0,2012,520,500,0.793580615,0.5454,-0.0943,190000
306802,m,62.34,2006,59,4504,2,66.66,4504,0,2011,395,555,0.229481755,-0.1232,1.1343,240000
514731,m,63,2008,62,8504,2,79,8504,1,2012,535,455,0.884122512,0.0328,-1.3934,445000
143926,f,81,2007,77,527,2,77,527,0,2011,475,505,0.124502074,-0.4353,1.2923,500000
244793,m,66.3,2007,66.67,2634,2,68.75,2634,1,2011,415,395,0.765673581,0.5008,-0.6035,410000
786668,f,83,2009,72.9,11852,2,68.5,11852,0,2012,325,325,0.163630927,-0.2871,-0.0943,215000
831367,m,87.3,2010,89.9,492,2,67.2,492,1,2014,525,705,0.744758354,0.5454,-0.0943,600000
1204990,m,78.6,2009,69.4,2688,2,74.3,2688,0,2014,445,510,0.486747008,0.7119,-0.2859,350000
872116,m,77,2010,77.14,6904,2,74.36,6904,1,2014,400,560,0.066960707,-0.6201,1.4386,300000
457145,m,65,2007,45,2353,2,72,2353,0,2012,635,495,0.704090412,-0.5523,-0.1295,180000
449397,f,81.73,2006,57.11,2088,2,85.4,2088,0,2012,495,535,0.968237496,1.4368,-0.1295,120000
360148,m,73.06,2008,73.67,8535,2,59.5,8535,0,2012,485,415,0.978855302,0.3448,-0.7615,390000
1172229,f,88,2008,83,1367,2,85.5,1367,0,2012,400,330,0.23780284,-0.1206,-0.8608,175000
326565,f,78,2008,66.6,3879,2,63,3879,0,2012,315,455,0.519863918,-0.2012,-1.0774,305000
795799,m,93.4,2009,63,222,2,67.8,222,0,2014,645,665,0.536782667,0.2124,-0.8608,405000
669977,m,85,2009,76,9699,2,71,9699,1,2013,520,430,0.81941653,1.2114,0.8637,350000
1078108,f,90,2009,89.26,4734,2,71,4734,0,2013,545,585,0.783303537,0.3789,-0.0943,325000
467504,f,88.34,2007,71,1730,2,90.44,1730,0,2012,505,485,0.0587928,1.2028,0.5024,340000
641305,f,92.5,2009,95.3,9769,2,79.6,9769,1,2013,585,650,0.765673581,1.0449,0.0973,325000
454538,m,65.85,2006,56.22,1281,2,58.7,1281,1,2012,525,565,0.525922584,1.4368,0.0284,240000
767258,m,64.6,2008,59.8,314,2,69.02,314,1,2013,460,415,0.622642916,-2.1186,-3.3518,200000
1111619,m,71.2,2009,72,55,2,76.9,55,0,2014,530,630,0.996744487,1.0449,0.2889,265000
1297877,f,82.88,2010,87.33,3461,2,77.4,3461,0,2014,505,544,0.338786347,0.5454,-0.4776,220000
1117138,m,86.15,2009,83,358,2,60.2,358,1,2013,505,585,0.842248322,1.0449,-0.4776,335000
938300,m,92,2009,88.8,6874,2,73,6874,0,2014,645,690,0.356536488,0.3789,0.8637,325000
305011,m,60,2006,64,2637,2,70,2637,0,2011,425,425,0.525922584,0.8128,0.3444,240000
676834,m,82,2009,79.6,547,2,64.8,547,0,2013,555,605,0.414337426,0.8784,0.0973,380000
322724,m,81.67,2008,69,3427,2,89.2,3427,0,2012,655,595,0.538386893,0.6568,-0.1295,415000
46302,m,74.4,2005,74.4,429,2,69.11,429,0,2010,415,505,0.535862819,1.1248,0.3444,350000
246607,m,86.53,2007,71.55,6570,2,78.5,6570,0,2011,505,454,0.704090412,0.9688,0.3444,480000
333041,m,86.5,2006,90.6,6638,2,79.6,6638,0,2012,615,615,0.916869961,0.5008,-0.1521,560000
833102,m,65,2009,55.55,382,2,65.66,382,0,2014,460,400,-1,-2.2851,-1.4356,165000
102923,m,80,2007,94.5,558,2,80,558,1,2010,435,385,0.376059587,-0.7473,-0.6035,350000
390177,m,71,2008,75,10342,2,81.02,10342,1,2012,455,605,0.538386893,-0.9033,-1.3539,500000
228051,m,58,2006,69,11855,2,70,11855,0,2011,535,545,0.765673581,0.6568,-1.0774,605000
542967,m,87.4,2009,84.8,172,2,74,172,0,2013,585,485,0.704090412,0.0328,-0.643,320000
1156529,m,79.67,2008,72.67,7543,2,69.53,7543,1,2013,425,570,0.622642916,-0.6201,0.2889,100000
295545,m,73.73,2005,72.5,127,2,65,127,0,2011,645,435,0.930370607,-0.4353,-1.0774,180000
1034791,m,77.8,2009,78,14019,2,76,14019,0,2013,520,570,0.112139438,0.8784,-1.8189,315000
215848,m,89,2006,75,5026,2,76.6,5026,0,2011,445,625,0.376059587,-0.7473,-0.1295,490000
814093,f,86.92,2011,76,11742,2,72,11742,0,2014,580,445,0.81941653,-0.4536,0.8637,340000
1098816,m,80.88,2005,66.3,14532,2,90,14532,0,2013,530,450,-1,1.2114,0.8637,145000
691206,f,83,2009,87.5,519,2,81,519,1,2013,515,464,0.622642916,-0.2871,-0.0943,310000
50876,m,78,2004,71.3,5400,2,67,5400,0,2009,605,625,0.916869961,-0.5913,0.8183,640000
1171381,m,80,2008,74,350,2,58,350,0,2013,590,560,0.942116551,0.3789,0.2889,240000
845544,f,90,2010,79.4,14351,2,83.02,14351,0,2014,585,425,0.991230625,0.7119,1.0554,300000
1078034,f,81.7,2008,88.7,14723,2,75.35,14723,0,2012,530,430,0.842248322,0.8784,0.2889,320000
1247339,f,62,2008,61.4,11825,2,66.68,11825,0,2013,455,380,0.684565068,0.7119,0.6721,140000
541137,m,91,2008,84,37,2,76,37,1,2012,415,735,0.910770164,0.8128,0.5419,400000
361702,f,89.92,2008,77,1384,2,76.5,1384,0,2012,415,385,-1,1.5928,0.8973,480000
874596,m,60.8,2006,66.66,41,2,74.74,41,1,2013,585,515,0.911395278,1.0449,0.6721,250000
1171210,m,86.8,2010,75.2,7824,2,77.32,7824,0,2014,605,690,0.493596387,-0.2871,-0.4776,260000
82444,m,83,2006,73,495,2,85.2,495,1,2010,665,635,0.376059587,0.9688,0.6603,200000
1120667,f,70,2007,67,3579,2,72.89,3579,0,2013,425,430,0.144789889,0.3789,0.2889,220000
576054,m,60,2006,54.66,175,2,75,175,0,2012,350,500,0.450876584,0.3789,-0.0943,130000
127017,m,81,2006,86.1,1286,2,98.4,1286,0,2010,495,464,0.910770164,0.6568,0.1864,380000
640774,m,75.06,2009,63.4,8105,2,68.41,8105,0,2013,425,165,0.450876584,0.0459,0.2889,55000
273602,m,61.86,2007,77.56,11013,2,72,11013,0,2010,415,315,0.376059587,-0.1232,-1.3934,450000
1175525,m,88,2011,83,1282,2,75,1282,0,2015,425,595,0.45901584,-2.6181,-2.2021,240000
1255801,m,86.16,2011,70.08,7376,2,63.13,7376,0,2015,595,500,0.20739217,1.0449,0.2889,315000
636944,m,53.3,2007,68.4,4501,2,70.82,4501,0,2013,400,680,0.23780284,0.0459,0.2889,260000
450922,f,82.83,2008,75.16,1964,2,75.72,1964,0,2012,435,345,0.824666401,-0.5523,-0.9194,200000
927414,f,59,2007,69,5015,2,74,5015,0,2014,415,310,0.080055281,0.2124,-0.2859,120000
543139,m,66.8,2009,59.9,172,2,65.4,172,0,2013,520,370,0.694479328,-0.2793,-0.7615,110000
640827,m,77.2,2009,65.2,8105,2,66.7,8105,0,2013,630,620,0.765673581,-0.4536,0.4805,300000
435437,m,91.5,2007,98.7,492,2,74.26,492,1,2011,585,745,-1,-2.7754,-0.7615,410000
431706,m,58,2006,47.2,350,2,75,350,0,2012,404,385,0.864685413,1.4368,0.1864,150000
823790,m,90.2,2010,79.4,272,2,63.2,272,0,2014,435,470,-1,0.3789,-0.6692,300000
59505,m,52.5,2004,51.6,3200,1,66.66,3200,1,2010,445,585,0.538386893,0.3448,1.1343,320000
421568,m,62.34,2008,62.26,307,2,58.35,307,1,2012,375,395,0.24545566,1.1248,0.8183,235000
45421,f,78,2006,81,424,2,82,424,0,2010,585,565,0.635978756,0.0328,0.6603,415000
455432,m,72,2008,57,272,2,66.24,272,0,2012,495,475,0.10487136,-0.5523,-0.9194,270000
308810,m,61.5,2008,64.4,5904,2,65.64,5904,0,2012,475,515,0.952245573,-0.5913,-0.9194,280000
922658,f,62.6,2010,68.04,272,2,71.1,272,0,2014,495,415,0.356536488,0.7119,0.8637,220000
109360,f,85,2006,93,1014,2,70,1014,0,2010,465,585,0.765673581,0.3448,0.5024,520000
206571,m,72,2006,70,255,2,72,255,0,2011,575,445,0.600057182,0.5008,-0.2875,200000
624172,f,73.4,2009,82.8,5815,2,74.28,5815,0,2013,450,370,0.0587928,1.0449,0.4805,85000
332694,m,59,2009,72,7600,2,72,7600,0,2013,375,315,0.165633092,0.3448,-2.0648,250000
866912,m,79.6,2009,70.2,14019,2,77.94,14019,0,2013,645,750,0.655766943,0.3789,-0.0943,325000
552848,f,88,2009,87.8,13,1,76.3,13,1,2013,495,590,0.824666401,0.3789,0.2889,120000
1187474,f,88,2009,69,16730,2,67,16730,0,2013,460,390,0.338786347,-1.7856,-0.8608,120000
203454,m,76.2,2006,72.8,3716,2,78,3716,1,2011,495,585,0.793580615,-0.2793,-0.7615,500000
407653,f,92.64,2008,82.33,3801,2,86.6,3801,0,2012,485,595,0.884122512,1.4368,-0.1295,425000
1230310,m,76.7,2010,85.5,17615,2,81,17615,1,2014,375,370,0.486747008,0.0459,-0.8608,240000
637628,m,83,2009,81,9184,2,65.21,9184,1,2013,305,310,0.694479328,-0.6201,-0.0943,105000
373290,f,75.2,2006,73.8,41,2,64.5,41,1,2012,665,535,0.916869961,-0.0842,-0.9194,240000
1154840,m,84,2010,84,5256,2,78,5256,0,2014,480,525,-1,0.7119,-0.8608,350000
355170,f,74.62,2008,70,1019,2,75,1019,1,2012,435,375,0.377551419,0.9688,0.8183,300000
830138,m,91.2,2010,70,462,2,70.8,462,1,2014,525,370,-1,1.3779,0.4805,315000
333337,m,63,2006,66,6434,2,61.3,6434,0,2012,575,545,0.3423149,0.1888,-0.1295,240000
1085682,m,51.6,2007,52,140,2,74,140,0,2013,540,510,0.744758354,0.3789,-0.4776,80000
1083037,m,82.1,2010,72.1,13697,2,73.6,13697,1,2014,565,645,0.338786347,-0.4536,-1.244,310000
1129543,m,64,2007,60,4866,2,77,4866,0,2013,410,330,0.080055281,-0.1206,0.2889,155000
1198958,m,88.6,2010,94.7,5338,2,75.4,5338,0,2014,570,520,0.911395278,1.2114,-1.4356,400000
110817,m,80,2007,74.53,964,2,68,964,1,2010,345,425,0.229481755,0.3448,0.9763,200000
958998,m,63.33,2009,68.15,15863,2,67.21,15863,1,2014,415,210,0.032937018,-0.4536,-0.4776,100000
640459,m,87.4,2009,83.4,1622,2,73.8,1622,0,2013,585,695,0.414337426,0.5454,0.8637,600000
47805,m,73,2006,58,6268,2,66,6268,0,2010,215,335,0.229481755,-0.7993,-2.1833,505000
342936,m,60.2,2010,60.8,10932,2,62.42,10932,0,2014,405,345,0.144789889,0.9688,0.0679,95000
262989,m,72,2006,71.6,11025,2,62,11025,0,2011,345,365,0.3423149,0.5008,-0.1295,180000
755088,m,86.6,2009,81.5,1906,2,78,1906,1,2013,560,470,0.837620726,-0.4536,-0.8608,265000
1095963,m,82.87,2010,60.42,6884,2,67.77,6884,0,2014,400,545,0.255778194,-1.1196,-2.2021,300000
637441,m,91.3,2009,91.2,1428,2,70,1428,1,2013,605,855,0.229481755,0.8784,0.4805,350000
1227702,m,68.83,2010,62,8310,2,73.2,8310,1,2015,385,405,0.842248322,0.7119,1.0554,220000
845819,m,67,2010,62,2774,2,71,2774,0,2014,305,355,0.04099931,-0.2871,-1.8189,310000
89702,m,76,2005,84,928,2,64,928,0,2010,535,485,0.413838256,0.9688,1.2923,525000
1093749,f,61,2009,67,8317,2,79,8317,0,2014,460,510,0.899843844,-0.7866,0.2889,150000
133773,f,86.5,2005,81,2066,2,79,2066,1,2010,495,575,0.376059587,0.1888,0.8183,405000
1064862,m,87,2009,79.9,6345,2,66.67,6345,0,2013,445,295,0.328746379,-1.1196,0.4805,175000
116358,m,87,2006,90.6,1141,2,69.04,1141,0,2010,535,505,0.525922584,0.1888,0.1864,490000
63106,m,77.16,2006,71,255,2,72.22,255,0,2011,545,525,0.974396113,0.8128,0.8183,460000
599652,m,71.2,2009,85.5,830,2,74,830,1,2013,520,325,0.0587928,0.8784,0.8637,330000
271904,m,83.8,2007,63.4,1648,2,61.2,1648,1,2011,615,515,0.916869961,0.5008,-0.6035,1100000
998012,f,86.5,2009,93.5,11556,2,77.8,11556,0,2013,495,475,0.684565068,0.8784,0.0973,190000
937947,f,82.66,2010,69.4,6874,2,72,6874,0,2014,665,510,0.23780284,1.7109,0.8637,325000
1097187,m,86.5,2010,69.16,9837,2,67.81,9837,1,2013,615,560,-1,1.7109,1.6302,300000
849071,m,86,2007,72.8,47,1,65.89,47,1,2013,640,795,0.20739217,0.0459,-1.0524,325000
35694,m,84.8,2006,85.8,225,2,67,225,1,2012,605,605,0.229481755,-0.1232,-0.2875,180000
1066913,m,75,2010,60.4,13599,2,72,13599,1,2014,445,510,0.557389506,-1.6191,-0.2511,120000
796601,m,87,2009,68,222,2,69,222,0,2014,535,765,0.338786347,-1.6191,1.0554,275000
578157,m,64,2008,63.33,8811,2,71,8811,1,2014,545,524,-1,0.2124,-0.2859,40000
335201,m,74,2006,76.6,198,2,73.6,198,0,2012,575,615,0.958682017,1.2028,-0.2875,410000
1087183,m,76.96,2010,70,9170,2,70,9170,1,2014,240,210,0.112139438,-0.9531,-0.0943,100000
1204221,m,84.5,2011,85,883,2,72.3,883,0,2015,530,475,0.842248322,-0.7866,-0.8608,350000
920413,m,68.6,2007,62.6,55,2,74.95,55,0,2014,435,340,-1,-1.4526,0.8637,50000
707108,m,92.3,2009,95,13741,2,80,13741,0,2013,570,680,0.694479328,1.5293,0.9404,485000
1187208,m,90.6,2009,78,8351,1,62,8351,0,2013,565,690,0.338786347,0.3789,-0.0943,240000
1127268,m,68,2009,72,6659,2,70,6659,1,2013,425,415,0.622642916,-0.6201,-0.6692,300000
1019761,m,83.6,2009,90.2,1487,2,69.3,1487,0,2013,480,665,0.649389715,-1.1196,-0.6692,330000
327856,m,64,2008,61,310,2,72,310,0,2012,335,275,0.24545566,0.3448,-0.0506,100000
247078,f,78,2006,53,6570,2,65,6570,0,2011,485,525,0.600057182,0.8128,0.1864,275000
51320,m,86,2006,82.83,182,2,68.5,182,1,2010,305,595,0.765673581,1.2808,0.6603,545000
530592,m,67,2008,78,2563,2,80,2563,0,2013,545,515,0.998876108,-2.4243,-2.9731,120000
599552,m,87.4,2009,86.6,830,2,78.4,830,1,2013,475,620,0.824666401,1.2114,0.2889,175000
662142,m,71.13,2009,66,13095,2,77.7,13095,1,2013,495,575,0.985461394,0.0459,1.6302,120000
1294572,m,81.4,2010,74.4,2388,2,84,2388,1,2014,565,455,0.965327158,0.3789,-0.6692,200000
423209,m,55,2005,68,8718,2,59,8718,0,2012,415,435,0.486747008,0.0328,0.0284,180000
407740,m,88.33,2008,85.2,3801,2,88.3,3801,0,2012,575,605,0.960903087,-1.8393,-1.8673,395000
618308,m,91.6,2008,82.4,400,1,81.9,400,0,2013,605,725,0.945134856,-0.7866,-1.6273,600000
920388,m,80.6,2009,80.7,55,2,72.5,55,0,2014,525,635,0.493596387,0.8784,0.0973,400000
670628,m,76.6,2009,82.2,67,2,72,67,0,2013,610,705,0.952245573,-0.2871,-2.0105,340000
335328,m,76,2008,73,198,2,64,198,0,2013,405,524,0.229481755,0.5008,-0.9194,200000
35122,m,62,2006,71,374,2,67,374,0,2010,385,435,0.81941653,1.5928,0.6603,180000
1157393,m,53,2008,62,3579,2,69,3579,0,2014,360,330,0.649389715,-0.1206,0.6721,145000
1258895,m,82,2008,79.6,1011,2,68,1011,0,2012,520,450,0.783303537,0.5454,1.247,205000
629285,f,87.7,2009,88.5,6568,2,85.9,6568,0,2013,545,560,0.968237496,0.7119,1.0554,410000
914336,m,78.8,2009,70.4,15404,2,73,15404,0,2014,510,370,0.649389715,0.3789,0.6721,150000
322522,f,88.88,2008,71,14708,2,87,14708,0,2012,475,485,0.824666401,1.4368,0.1864,160000
337194,m,94.4,2008,94.16,3076,2,87.2,3076,0,2012,585,585,0.995613797,0.3448,0.3444,495000
1129408,m,69,2009,61.3,5039,2,69,5039,0,2013,425,295,0.338786347,0.5454,-1.0524,250000
242701,m,73.8,2006,55.8,1436,2,54,1436,0,2011,405,445,0.376059587,-1.9953,-1.3934,600000
238088,m,67,2007,81,1070,2,60.38,1070,1,2011,455,515,0.229481755,-0.7473,-1.3934,360000
754972,m,82.25,2009,83.6,1906,2,82.9,1906,1,2013,680,665,0.493596387,1.2114,1.247,225000
1044900,m,84,2010,78.8,648,1,67.27,648,0,2014,640,510,0.996744487,0.5454,1.0554,450000
661111,f,84,2009,77,3944,2,77.6,3944,1,2013,475,325,0.413838256,-0.6201,0.0973,150000
1233151,f,72,2008,69.8,4501,2,67.84,4501,0,2014,385,440,0.23780284,0.3789,-0.0943,150000
328163,m,60,2007,63,55,2,54,55,0,2012,205,325,0.008154775,-1.2543,-1.3934,205000
670213,m,69.83,2008,53.85,9699,2,66.88,9699,1,2013,410,400,0.377551419,0.0459,0.4805,180000
746050,m,78.83,2008,80.5,2550,1,69.1,2550,0,2013,520,605,0.649389715,0.5454,0.8637,300000
310559,m,87.33,2007,89,9557,2,75.4,9557,1,2011,415,475,0.81941653,0.5008,0.1864,560000
237941,m,88.5,2007,85.4,5671,2,93.6,5671,0,2011,605,675,0.960603252,0.6568,0.8183,655000
958966,m,68.14,2010,61.7,15863,2,70.4,15863,1,2014,575,485,0.864685413,0.2124,0.6721,190000
277307,m,75.2,2006,73.4,75,2,72.4,75,0,2011,575,615,0.735795709,-1.0593,-0.6035,215000
627124,m,87,2009,92,66,2,78,66,0,2013,545,705,0.376059587,0.3789,0.0973,500000
611920,m,62.13,2010,74,64,2,65.6,64,0,2013,610,415,0.916869961,-0.2871,-2.3937,95000
335789,f,87,2008,96.6,1141,2,80.14,1141,0,2012,425,675,0.0587928,1.5538,-0.9194,325000
482761,f,82,2008,82,7016,2,80.7,7016,1,2012,565,545,0.0587928,-0.7863,-1.0774,50000
46291,f,71,2005,75,429,2,65,429,0,2010,555,435,0.376059587,-1.0593,0.6603,560000
696034,m,72.36,2007,80.83,879,2,63,879,1,2011,460,340,0.538386893,-0.6201,0.0973,230000
366097,f,78.08,2006,62.5,3801,2,84.3,3801,0,2012,545,365,0.793580615,0.8128,0.4234,415000
752781,f,90,2009,93,4883,2,77.3,4883,1,2013,410,535,0.88162007,0.8784,-0.0943,100000
1242190,m,65,2010,71.25,2921,2,76,2921,0,2014,480,645,0.984661888,0.0459,0.2889,215000
1092984,m,63,2011,69.32,220,2,71,220,0,2014,350,345,0.080055281,1.2114,1.247,180000
605021,m,81,2009,79,272,2,70.02,272,0,2013,585,470,0.824666401,0.0459,0.8637,375000
623192,m,80.63,2008,72.4,6851,2,73.3,6851,0,2013,485,515,0.308400583,1.0449,-0.2859,380000
1044603,m,68.2,2010,76.4,13,1,69,13,1,2014,445,475,0.649389715,0.2124,-1.0524,180000
575845,m,57,2007,55,2679,2,60,2679,1,2012,270,295,-1,1.0449,-0.0943,95000
310092,f,82,2008,86,5050,2,81,5050,0,2012,375,585,0.704090412,1.5928,-0.6035,120000
796708,m,78,2009,70,11848,1,62,11848,0,2014,645,635,0.336185066,1.5444,0.0973,325000
215595,m,68.8,2007,68.7,1175,2,67,1175,0,2011,485,505,0.229481755,0.8128,-0.4455,240000
1190687,m,70,2008,61,8776,2,67.6,8776,0,2012,580,655,0.356536488,0.8784,0.0973,110000
328236,m,83.83,2008,79.83,55,2,72.16,55,0,2012,465,565,0.735795709,0.1498,-0.4455,390000
794947,m,92.2,2010,88.6,13439,2,74.2,13439,0,2014,655,705,0.557389506,0.0459,-0.0943,450000
190911,m,69.33,2003,63,11157,1,85.2,11157,0,2011,585,635,0.884122512,0.9688,-0.2875,700000
226847,m,78.5,2004,82,1428,2,77,1428,1,2011,425,435,0.525922584,-0.4353,0.0284,360000
243425,m,73.5,2008,81,1906,2,73.8,1906,1,2011,445,615,0.376059587,0.9688,0.8183,330000
1266498,m,91.53,2010,71.17,3291,1,60.7,3291,1,2014,615,820,0.598280691,1.0449,0.6721,210000
719970,m,76.5,2006,69,413,1,64.2,413,0,2013,585,665,0.356536488,0.0459,0.4805,300000
220779,m,82.8,2006,80.4,285,1,80.7,285,0,2011,545,585,0.824666401,-1.2153,-0.1295,435000
1092991,m,75.4,2009,68.8,220,2,79,220,0,2014,565,430,0.356536488,0.7119,-0.2859,315000
109571,f,78,2006,82,1014,2,61,1014,0,2010,465,425,0.023312168,0.8128,0.6603,50000
248992,m,67.5,2006,63.6,3579,2,61.65,3579,0,2011,425,605,0.450876584,-0.4353,0.1864,180000
965196,f,90,2010,74,12387,2,75,12387,0,2014,545,450,0.649389715,1.0449,-0.4776,305000
349752,m,80.5,2008,95,2929,2,77.37,2929,0,2012,615,625,0.27350033,1.5928,-0.8799,550000
425547,m,69.2,2008,71.2,75,2,67.46,75,0,2012,535,555,0.376059587,1.1248,-0.406,300000
52947,m,77.4,2007,72.48,472,2,54.75,472,1,2010,475,455,0.884122512,-0.5913,0.3444,220000
622495,m,81.9,2008,72,272,2,71.9,272,0,2012,415,485,-1,-0.4536,-1.0524,325000
990568,f,82.7,2010,91,11788,2,73,11788,0,2014,435,560,0.080055281,1.2114,0.2889,320000
1075225,m,71,2008,62,1087,2,73,1087,0,2013,495,595,0.450876584,-0.4536,-0.4776,345000
465339,f,90,2008,93,8970,2,83.7,8970,1,2012,515,395,0.488347977,-0.2793,0.5419,115000
1057665,m,91.3,2010,88.9,4128,2,74.86,4128,1,2014,545,560,0.486747008,0.7119,0.2889,180000
457244,m,82,2008,70.16,2353,2,85.8,2353,0,2012,245,485,0.563267824,-2.9314,-3.9605,360000
358850,m,70.2,2005,55,9072,2,87,9072,0,2012,485,345,0.942116551,-1.0593,-2.3017,310000
451825,m,59.3,2006,60.4,348,2,67.1,348,0,2011,635,405,0.600057182,0.5008,-0.2875,435000
895695,m,78,2010,76.6,119,1,75,119,0,2014,555,545,0.911395278,-0.2871,0.2889,325000
663169,m,82,2008,69.4,1872,2,71.8,1872,0,2013,595,655,0.953899775,0.5454,0.6721,320000
1288222,f,73.2,2008,57.6,3725,2,68.2,3725,0,2012,505,375,0.622642916,0.5454,-1.0524,205000
730857,m,83.75,2009,74.8,8297,2,75.9,8297,1,2013,630,680,0.776578324,-0.2871,-0.6692,325000
273719,f,94.24,2007,89.67,4023,2,78.24,4023,1,2011,495,465,0.81941653,0.9688,0.1864,600000
669585,f,73.8,2009,92.9,7269,2,71.9,7269,1,2013,520,545,0.206710618,1.0449,0.0973,345000
1193139,m,71.84,2010,66.83,3770,2,70.35,3770,0,2016,615,585,0.974396113,0.2124,-0.0943,325000
336003,m,82,2008,91.9,1141,2,63,1141,0,2012,505,625,0.925140312,0.3002,-0.1295,255000
577325,m,56.5,2006,56.8,35,1,79.29,35,1,2013,525,545,0.960903087,-0.9531,-1.0524,100000
1096110,m,67,2008,60.44,14708,2,72,14708,0,2014,455,380,0.23780284,1.5444,0.8637,185000
196379,m,82,2006,65,115,2,66.39,115,0,2011,585,535,0.952245573,1.1248,0.1864,300000
